,x,y,u
53.464,0.935080166,0.512379111,-1.725104188
53.465,0.938040716,0.512345847,-1.726982407
53.466,0.941007743,0.512314103,-1.728860494
53.467,0.943981252,0.51228388,-1.730738447
53.468,0.946961246,0.512255183,-1.732616264
53.469,0.949947732,0.512228013,-1.734493944
53.47,0.952940713,0.512202375,-1.736371483
53.471,0.955940195,0.512178271,-1.738248881
53.472,0.958946182,0.512155705,-1.740126135
53.473,0.961958678,0.512134679,-1.742003242
53.474,0.96497769,0.512115197,-1.743880202
53.475,0.96800322,0.512097261,-1.745757013
53.476,0.971035274,0.512080876,-1.747633671
53.477,0.974073856,0.512066043,-1.749510176
53.478,0.977118971,0.512052768,-1.751386524
53.479,0.980170623,0.512041051,-1.753262715
53.48,0.983228817,0.512030898,-1.755138746
53.481,0.986293557,0.51202231,-1.757014615
53.482,0.989364847,0.512015292,-1.758890321
53.483,0.992442692,0.512009847,-1.76076586
53.484,0.995527096,0.512005978,-1.762641232
53.485,0.998618064,0.512003688,-1.764516434
53.486,1.0017156,0.51200298,-1.766391464
53.487,1.004819707,0.512003858,-1.768266321
53.488,1.00793039,0.512006326,-1.770141002
53.489,1.011047654,0.512010386,-1.772015504
53.49,1.014171502,0.512016043,-1.773889828
53.491,1.017301939,0.512023299,-1.775763969
53.492,1.020438968,0.512032158,-1.777637927
53.493,1.023582594,0.512042623,-1.779511699
53.494,1.026732821,0.512054699,-1.781385283
53.495,1.029889652,0.512068387,-1.783258678
53.496,1.033053091,0.512083693,-1.785131881
53.497,1.036223143,0.512100619,-1.78700489
53.498,1.03939981,0.512119169,-1.788877703
53.499,1.042583098,0.512139346,-1.790750319
53.5,1.04577301,0.512161155,-1.792622735
53.501,1.048969549,0.512184598,-1.79449495
53.502,1.05217272,0.512209679,-1.796366961
53.503,1.055382525,0.512236403,-1.798238766
53.504,1.058598969,0.512264772,-1.800110363
53.505,1.061822055,0.51229479,-1.801981751
53.506,1.065051787,0.512326461,-1.803852928
53.507,1.068288168,0.512359789,-1.805723891
53.508,1.071531201,0.512394777,-1.807594638
53.509,1.074780891,0.512431429,-1.809465168
53.51,1.078037241,0.512469749,-1.811335478
53.511,1.081300253,0.512509741,-1.813205566
53.512,1.084569932,0.512551408,-1.815075431
53.513,1.08784628,0.512594754,-1.816945071
53.514,1.091129301,0.512639784,-1.818814483
53.515,1.094418998,0.5126865,-1.820683665
53.516,1.097715375,0.512734908,-1.822552616
53.517,1.101018434,0.51278501,-1.824421334
53.518,1.104328178,0.512836811,-1.826289816
53.519,1.107644612,0.512890314,-1.828158061
53.52,1.110967736,0.512945524,-1.830026066
53.521,1.114297556,0.513002444,-1.83189383
53.522,1.117634072,0.513061079,-1.83376135
53.523,1.12097729,0.513121433,-1.835628625
53.524,1.12432721,0.513183509,-1.837495653
53.525,1.127683837,0.513247311,-1.839362431
53.526,1.131047173,0.513312845,-1.841228958
53.527,1.134417221,0.513380113,-1.843095231
53.528,1.137793982,0.51344912,-1.84496125
53.529,1.141177461,0.51351987,-1.846827011
53.53,1.14456766,0.513592368,-1.848692512
53.531,1.147964581,0.513666616,-1.850557753
53.532,1.151368226,0.513742621,-1.85242273
53.533,1.154778599,0.513820385,-1.854287442
53.534,1.158195702,0.513899914,-1.856151887
53.535,1.161619537,0.51398121,-1.858016062
53.536,1.165050106,0.51406428,-1.859879967
53.537,1.168487412,0.514149126,-1.861743598
53.538,1.171931457,0.514235754,-1.863606954
53.539,1.175382243,0.514324167,-1.865470033
53.54,1.178839773,0.51441437,-1.867332833
53.541,1.182304049,0.514506368,-1.869195351
53.542,1.185775072,0.514600165,-1.871057587
53.543,1.189252845,0.514695765,-1.872919538
53.544,1.19273737,0.514793172,-1.874781201
53.545,1.196228649,0.514892392,-1.876642576
53.546,1.199726684,0.514993429,-1.878503659
53.547,1.203231475,0.515096287,-1.88036445
53.548,1.206743027,0.515200971,-1.882224945
53.549,1.210261339,0.515307485,-1.884085144
53.55,1.213786415,0.515415834,-1.885945044
53.551,1.217318255,0.515526023,-1.887804643
53.552,1.220856861,0.515638056,-1.889663939
53.553,1.224402235,0.515751938,-1.89152293
53.554,1.227954378,0.515867674,-1.893381615
53.555,1.231513293,0.515985269,-1.89523999
53.556,1.235078979,0.516104726,-1.897098055
53.557,1.238651439,0.516226051,-1.898955807
53.558,1.242230675,0.516349249,-1.900813244
53.559,1.245816686,0.516474325,-1.902670365
53.56,1.249409475,0.516601283,-1.904527167
53.561,1.253009043,0.516730128,-1.906383648
53.562,1.256615391,0.516860866,-1.908239807
53.563,1.26022852,0.5169935,-1.910095641
53.564,1.263848432,0.517128037,-1.911951148
53.565,1.267475126,0.51726448,-1.913806327
53.566,1.271108604,0.517402835,-1.915661176
53.567,1.274748867,0.517543108,-1.917515691
53.568,1.278395916,0.517685302,-1.919369873
53.569,1.282049752,0.517829424,-1.921223718
53.57,1.285710375,0.517975477,-1.923077224
53.571,1.289377786,0.518123468,-1.92493039
53.572,1.293051985,0.518273402,-1.926783214
53.573,1.296732974,0.518425283,-1.928635693
53.574,1.300420753,0.518579117,-1.930487827
53.575,1.304115322,0.518734909,-1.932339611
53.576,1.307816682,0.518892664,-1.934191046
53.577,1.311524833,0.519052388,-1.936042128
53.578,1.315239775,0.519214085,-1.937892856
53.579,1.318961509,0.519377762,-1.939743228
53.58,1.322690035,0.519543424,-1.941593242
53.581,1.326425352,0.519711075,-1.943442896
53.582,1.330167462,0.519880722,-1.945292187
53.583,1.333916364,0.52005237,-1.947141115
53.584,1.337672059,0.520226024,-1.948989677
53.585,1.341434545,0.52040169,-1.95083787
53.586,1.345203823,0.520579373,-1.952685694
53.587,1.348979894,0.520759079,-1.954533146
53.588,1.352762755,0.520940813,-1.956380224
53.589,1.356552408,0.521124582,-1.958226926
53.59,1.360348852,0.52131039,-1.96007325
53.591,1.364152087,0.521498243,-1.961919194
53.592,1.367962111,0.521688148,-1.963764757
53.593,1.371778925,0.52188011,-1.965609936
53.594,1.375602528,0.522074134,-1.96745473
53.595,1.379432919,0.522270226,-1.969299135
53.596,1.383270098,0.522468393,-1.971143151
53.597,1.387114063,0.522668639,-1.972986776
53.598,1.390964815,0.522870971,-1.974830007
53.599,1.394822351,0.523075396,-1.976672843
53.6,1.398686672,0.523281917,-1.978515281
53.601,1.402557776,0.523490543,-1.980357319
53.602,1.406435662,0.523701278,-1.982198957
53.603,1.410320329,0.523914129,-1.984040191
53.604,1.414211776,0.524129102,-1.985881019
53.605,1.418110001,0.524346202,-1.987721441
53.606,1.422015003,0.524565436,-1.989561453
53.607,1.425926781,0.524786811,-1.991401054
53.608,1.429845334,0.525010332,-1.993240242
53.609,1.433770659,0.525236005,-1.995079015
53.61,1.437702756,0.525463837,-1.99691737
53.611,1.441641623,0.525693834,-1.998755307
53.612,1.445587257,0.525926002,-2.000592823
53.613,1.449539657,0.526160348,-2.002429916
53.614,1.453498822,0.526396878,-2.004266584
53.615,1.45746475,0.526635598,-2.006102825
53.616,1.461437438,0.526876516,-2.007938637
53.617,1.465416884,0.527119636,-2.009774019
53.618,1.469403087,0.527364967,-2.011608968
53.619,1.473396044,0.527612513,-2.013443482
53.62,1.477395753,0.527862283,-2.01527756
53.621,1.481402212,0.528114282,-2.017111199
53.622,1.485415418,0.528368518,-2.018944397
53.623,1.489435369,0.528624996,-2.020777153
53.624,1.493462063,0.528883724,-2.022609465
53.625,1.497495496,0.529144708,-2.02444133
53.626,1.501535667,0.529407955,-2.026272747
53.627,1.505582572,0.529673472,-2.028103714
53.628,1.509636209,0.529941265,-2.029934228
53.629,1.513696575,0.530211343,-2.031764289
53.63,1.517763666,0.53048371,-2.033593893
53.631,1.521837481,0.530758376,-2.035423039
53.632,1.525918016,0.531035345,-2.037251725
53.633,1.530005267,0.531314626,-2.039079949
53.634,1.534099232,0.531596226,-2.040907709
53.635,1.538199907,0.531880151,-2.042735003
53.636,1.54230729,0.532166409,-2.04456183
53.637,1.546421375,0.532455007,-2.046388186
53.638,1.550542161,0.532745951,-2.048214071
53.639,1.554669643,0.53303925,-2.050039483
53.64,1.558803818,0.533334911,-2.051864418
53.641,1.562944683,0.533632941,-2.053688876
53.642,1.567092232,0.533933347,-2.055512855
53.643,1.571246463,0.534236136,-2.057336352
53.644,1.575407371,0.534541316,-2.059159366
53.645,1.579574953,0.534848895,-2.060981894
53.646,1.583749204,0.535158881,-2.062803936
53.647,1.58793012,0.535471279,-2.064625488
53.648,1.592117698,0.535786099,-2.066446549
53.649,1.596311931,0.536103347,-2.068267116
53.65,1.600512817,0.536423032,-2.070087189
53.651,1.604720351,0.536745161,-2.071906765
53.652,1.608934528,0.537069742,-2.073725842
53.653,1.613155343,0.537396782,-2.075544418
53.654,1.617382792,0.53772629,-2.077362491
53.655,1.621616869,0.538058273,-2.079180059
53.656,1.625857571,0.538392739,-2.080997121
53.657,1.630104892,0.538729696,-2.082813674
53.658,1.634358827,0.539069152,-2.084629717
53.659,1.638619371,0.539411115,-2.086445247
53.66,1.642886518,0.539755594,-2.088260263
53.661,1.647160264,0.540102595,-2.090074762
53.662,1.651440602,0.540452128,-2.091888743
53.663,1.655727528,0.540804201,-2.093702204
53.664,1.660021036,0.541158821,-2.095515143
53.665,1.664321121,0.541515997,-2.097327557
53.666,1.668627776,0.541875738,-2.099139446
53.667,1.672940995,0.542238051,-2.100950806
53.668,1.677260774,0.542602945,-2.102761637
53.669,1.681587106,0.542970429,-2.104571936
53.67,1.685919984,0.54334051,-2.106381701
53.671,1.690259403,0.543713199,-2.108190931
53.672,1.694605356,0.544088502,-2.109999623
53.673,1.698957838,0.544466428,-2.111807775
53.674,1.703316841,0.544846988,-2.113615386
53.675,1.70768236,0.545230188,-2.115422454
53.676,1.712054387,0.545616037,-2.117228976
53.677,1.716432916,0.546004546,-2.119034951
53.678,1.72081794,0.546395721,-2.120840377
53.679,1.725209452,0.546789573,-2.122645251
53.68,1.729607446,0.54718611,-2.124449573
53.681,1.734011914,0.547585341,-2.12625334
53.682,1.73842285,0.547987275,-2.128056549
53.683,1.742840245,0.548391922,-2.1298592
53.684,1.747264092,0.548799289,-2.131661291
53.685,1.751694385,0.549209387,-2.133462818
53.686,1.756131116,0.549622225,-2.135263781
53.687,1.760574276,0.550037811,-2.137064178
53.688,1.765023859,0.550456156,-2.138864006
53.689,1.769479857,0.550877268,-2.140663264
53.69,1.773942261,0.551301157,-2.14246195
53.691,1.778411064,0.551727832,-2.144260061
53.692,1.782886257,0.552157303,-2.146057596
53.693,1.787367833,0.55258958,-2.147854554
53.694,1.791855783,0.553024671,-2.149650931
53.695,1.796350099,0.553462587,-2.151446727
53.696,1.800850772,0.553903337,-2.153241938
53.697,1.805357793,0.554346931,-2.155036565
53.698,1.809871155,0.554793378,-2.156830603
53.699,1.814390848,0.555242689,-2.158624052
53.7,1.818916863,0.555694874,-2.16041691
53.701,1.823449192,0.556149942,-2.162209174
53.702,1.827987825,0.556607903,-2.164000843
53.703,1.832532753,0.557068768,-2.165791915
53.704,1.837083967,0.557532546,-2.167582387
53.705,1.841641458,0.557999247,-2.169372259
53.706,1.846205216,0.558468883,-2.171161528
53.707,1.850775231,0.558941462,-2.172950192
53.708,1.855351493,0.559416995,-2.17473825
53.709,1.859933994,0.559895493,-2.176525698
53.71,1.864522722,0.560376967,-2.178312536
53.711,1.869117669,0.560861425,-2.180098762
53.712,1.873718823,0.56134888,-2.181884374
53.713,1.878326175,0.561839341,-2.183669369
53.714,1.882939715,0.562332819,-2.185453746
53.715,1.887559431,0.562829325,-2.187237503
53.716,1.892185313,0.56332887,-2.189020638
53.717,1.896817351,0.563831463,-2.190803149
53.718,1.901455534,0.564337117,-2.192585034
53.719,1.906099851,0.564845842,-2.194366291
53.72,1.910750291,0.565357649,-2.196146919
53.721,1.915406843,0.565872548,-2.197926916
53.722,1.920069495,0.566390552,-2.199706279
53.723,1.924738237,0.566911671,-2.201485007
53.724,1.929413057,0.567435916,-2.203263097
53.725,1.934093943,0.567963298,-2.205040549
53.726,1.938780883,0.568493829,-2.20681736
53.727,1.943473867,0.56902752,-2.208593527
53.728,1.948172881,0.569564383,-2.21036905
53.729,1.952877915,0.570104428,-2.212143926
53.73,1.957588955,0.570647668,-2.213918154
53.731,1.96230599,0.571194114,-2.215691731
53.732,1.967029007,0.571743778,-2.217464656
53.733,1.971757993,0.57229667,-2.219236926
53.734,1.976492937,0.572852804,-2.221008541
53.735,1.981233825,0.573412191,-2.222779497
53.736,1.985980645,0.573974842,-2.224549793
53.737,1.990733383,0.57454077,-2.226319428
53.738,1.995492027,0.575109987,-2.228088399
53.739,2.000256563,0.575682505,-2.229856704
53.74,2.005026978,0.576258335,-2.231624341
53.741,2.009803259,0.57683749,-2.23339131
53.742,2.014585391,0.577419982,-2.235157607
53.743,2.019373362,0.578005824,-2.23692323
53.744,2.024167157,0.578595028,-2.238688179
53.745,2.028966762,0.579187606,-2.240452451
53.746,2.033772164,0.579783571,-2.242216044
53.747,2.038583348,0.580382935,-2.243978956
53.748,2.0434003,0.580985711,-2.245741186
53.749,2.048223005,0.581591912,-2.247502731
53.75,2.053051449,0.58220155,-2.24926359
53.751,2.057885617,0.582814638,-2.25102376
53.752,2.062725494,0.583431189,-2.25278324
53.753,2.067571066,0.584051216,-2.254542029
53.754,2.072422316,0.584674732,-2.256300123
53.755,2.077279231,0.585301751,-2.258057522
53.756,2.082141794,0.585932284,-2.259814223
53.757,2.08700999,0.586566346,-2.261570224
53.758,2.091883803,0.587203949,-2.263325525
53.759,2.096763218,0.587845108,-2.265080121
53.76,2.101648219,0.588489835,-2.266834013
53.761,2.10653879,0.589138144,-2.268587198
53.762,2.111434914,0.589790048,-2.270339673
53.763,2.116336575,0.590445561,-2.272091438
53.764,2.121243757,0.591104697,-2.27384249
53.765,2.126156443,0.591767469,-2.275592828
53.766,2.131074616,0.592433892,-2.277342449
53.767,2.13599826,0.593103979,-2.279091352
53.768,2.140927357,0.593777744,-2.280839535
53.769,2.145861891,0.594455201,-2.282586996
53.77,2.150801844,0.595136365,-2.284333733
53.771,2.155747199,0.595821249,-2.286079744
53.772,2.160697938,0.596509868,-2.287825027
53.773,2.165654043,0.597202236,-2.289569581
53.774,2.170615496,0.597898367,-2.291313404
53.775,2.175582281,0.598598276,-2.293056493
53.776,2.180554377,0.599301977,-2.294798848
53.777,2.185531768,0.600009486,-2.296540465
53.778,2.190514434,0.600720816,-2.298281343
53.779,2.195502357,0.601435983,-2.300021481
53.78,2.200495519,0.602155001,-2.301760877
53.781,2.2054939,0.602877886,-2.303499527
53.782,2.210497481,0.603604651,-2.305237432
53.783,2.215506244,0.604335313,-2.306974588
53.784,2.220520168,0.605069886,-2.308710995
53.785,2.225539235,0.605808386,-2.31044665
53.786,2.230563424,0.606550828,-2.31218155
53.787,2.235592716,0.607297228,-2.313915696
53.788,2.240627092,0.6080476,-2.315649084
53.789,2.24566653,0.60880196,-2.317381712
53.79,2.250711011,0.609560324,-2.31911358
53.791,2.255760514,0.610322708,-2.320844684
53.792,2.260815018,0.611089127,-2.322575024
53.793,2.265874504,0.611859598,-2.324304597
53.794,2.270938949,0.612634135,-2.326033401
53.795,2.276008333,0.613412756,-2.327761435
53.796,2.281082636,0.614195475,-2.329488697
53.797,2.286161834,0.614982311,-2.331215185
53.798,2.291245907,0.615773277,-2.332940897
53.799,2.296334834,0.616568392,-2.334665831
53.8,2.301428592,0.617367671,-2.336389985
53.801,2.306527159,0.618171131,-2.338113358
53.802,2.311630513,0.618978788,-2.339835947
53.803,2.316738632,0.61979066,-2.341557751
53.804,2.321851493,0.620606762,-2.343278769
53.805,2.326969074,0.621427112,-2.344998997
53.806,2.332091351,0.622251727,-2.346718435
53.807,2.337218302,0.623080623,-2.34843708
53.808,2.342349904,0.623913818,-2.350154931
53.809,2.347486133,0.624751328,-2.351871985
53.81,2.352626965,0.625593172,-2.353588241
53.811,2.357772378,0.626439366,-2.355303698
53.812,2.362922346,0.627289928,-2.357018353
53.813,2.368076847,0.628144876,-2.358732204
53.814,2.373235855,0.629004226,-2.36044525
53.815,2.378399347,0.629867997,-2.362157488
53.816,2.383567298,0.630736207,-2.363868917
53.817,2.388739683,0.631608873,-2.365579536
53.818,2.393916477,0.632486013,-2.367289342
53.819,2.399097655,0.633367646,-2.368998333
53.82,2.404283192,0.634253789,-2.370706507
53.821,2.409473063,0.635144461,-2.372413864
53.822,2.414667241,0.63603968,-2.3741204
53.823,2.419865701,0.636939465,-2.375826114
53.824,2.425068417,0.637843833,-2.377531005
53.825,2.430275363,0.638752804,-2.37923507
53.826,2.435486513,0.639666397,-2.380938308
53.827,2.440701839,0.640584629,-2.382640716
53.828,2.445921316,0.641507521,-2.384342293
53.829,2.451144916,0.64243509,-2.386043038
53.83,2.456372612,0.643367356,-2.387742948
53.831,2.461604377,0.644304339,-2.389442021
53.832,2.466840183,0.645246057,-2.391140256
53.833,2.472080003,0.64619253,-2.39283765
53.834,2.477323809,0.647143777,-2.394534203
53.835,2.482571572,0.648099818,-2.396229912
53.836,2.487823266,0.649060672,-2.397924775
53.837,2.49307886,0.65002636,-2.399618791
53.838,2.498338327,0.6509969,-2.401311958
53.839,2.503601638,0.651972314,-2.403004273
53.84,2.508868763,0.652952621,-2.404695736
53.841,2.514139674,0.653937841,-2.406386344
53.842,2.519414341,0.654927994,-2.408076095
53.843,2.524692734,0.655923101,-2.409764988
53.844,2.529974824,0.656923182,-2.411453021
53.845,2.535260581,0.657928258,-2.413140192
53.846,2.540549974,0.658938349,-2.414826499
53.847,2.545842973,0.659953477,-2.416511941
53.848,2.551139548,0.660973661,-2.418196515
53.849,2.556439668,0.661998923,-2.41988022
53.85,2.5617433,0.663029285,-2.421563054
53.851,2.567050416,0.664064766,-2.423245015
53.852,2.572360982,0.665105389,-2.424926101
53.853,2.577674968,0.666151175,-2.426606311
53.854,2.582992341,0.667202145,-2.428285643
53.855,2.58831307,0.668258321,-2.429964095
53.856,2.593637122,0.669319724,-2.431641665
53.857,2.598964464,0.670386377,-2.433318352
53.858,2.604295065,0.671458301,-2.434994153
53.859,2.609628891,0.672535518,-2.436669066
53.86,2.614965909,0.673618051,-2.438343091
53.861,2.620306085,0.674705921,-2.440016225
53.862,2.625649387,0.675799151,-2.441688466
53.863,2.630995781,0.676897764,-2.443359813
53.864,2.636345231,0.678001781,-2.445030264
53.865,2.641697706,0.679111226,-2.446699816
53.866,2.647053169,0.680226122,-2.448368469
53.867,2.652411586,0.68134649,-2.45003622
53.868,2.657772923,0.682472355,-2.451703068
53.869,2.663137144,0.683603739,-2.453369011
53.87,2.668504214,0.684740666,-2.455034046
53.871,2.673874098,0.685883159,-2.456698173
53.872,2.67924676,0.687031241,-2.45836139
53.873,2.684622163,0.688184936,-2.460023694
53.874,2.690000273,0.689344267,-2.461685084
53.875,2.695381051,0.690509259,-2.463345558
53.876,2.700764462,0.691679936,-2.465005114
53.877,2.70615047,0.69285632,-2.466663751
53.878,2.711539035,0.694038437,-2.468321467
53.879,2.716930122,0.695226311,-2.469978259
53.88,2.722323693,0.696419966,-2.471634127
53.881,2.72771971,0.697619427,-2.473289068
53.882,2.733118135,0.698824718,-2.474943081
53.883,2.73851893,0.700035863,-2.476596164
53.884,2.743922056,0.701252889,-2.478248315
53.885,2.749327474,0.702475819,-2.479899532
53.886,2.754735146,0.70370468,-2.481549814
53.887,2.760145032,0.704939495,-2.483199158
53.888,2.765557093,0.706180291,-2.484847563
53.889,2.77097129,0.707427092,-2.486495028
53.89,2.776387581,0.708679925,-2.48814155
53.891,2.781805928,0.709938816,-2.489787127
53.892,2.787226289,0.711203789,-2.491431759
53.893,2.792648624,0.712474871,-2.493075443
53.894,2.798072892,0.713752088,-2.494718177
53.895,2.803499053,0.715035466,-2.496359959
53.896,2.808927063,0.716325032,-2.498000789
53.897,2.814356883,0.717620812,-2.499640663
53.898,2.81978847,0.718922832,-2.501279581
53.899,2.825221781,0.72023112,-2.50291754
53.9,2.830656775,0.721545701,-2.504554539
53.901,2.836093409,0.722866604,-2.506190576
53.902,2.841531639,0.724193854,-2.50782565
53.903,2.846971423,0.72552748,-2.509459758
53.904,2.852412718,0.726867509,-2.511092898
53.905,2.857855479,0.728213967,-2.51272507
53.906,2.863299663,0.729566884,-2.514356271
53.907,2.868745225,0.730926285,-2.515986499
53.908,2.874192122,0.7322922,-2.517615753
53.909,2.879640308,0.733664657,-2.519244031
53.91,2.885089738,0.735043682,-2.520871331
53.911,2.890540367,0.736429306,-2.522497651
53.912,2.895992151,0.737821555,-2.52412299
53.913,2.901445042,0.739220459,-2.525747347
53.914,2.906898995,0.740626046,-2.527370718
53.915,2.912353963,0.742038345,-2.528993103
53.916,2.917809901,0.743457385,-2.530614499
53.917,2.923266761,0.744883195,-2.532234906
53.918,2.928724496,0.746315804,-2.533854321
53.919,2.934183059,0.747755242,-2.535472742
53.92,2.939642402,0.749201537,-2.537090168
53.921,2.945102477,0.75065472,-2.538706597
53.922,2.950563237,0.75211482,-2.540322027
53.923,2.956024632,0.753581868,-2.541936457
53.924,2.961486614,0.755055893,-2.543549884
53.925,2.966949133,0.756536925,-2.545162308
53.926,2.972412142,0.758024994,-2.546773725
53.927,2.97787559,0.759520132,-2.548384136
53.928,2.983339426,0.761022368,-2.549993537
53.929,2.988803602,0.762531734,-2.551601927
53.93,2.994268067,0.76404826,-2.553209305
53.931,2.99973277,0.765571977,-2.554815668
53.932,3.005197659,0.767102916,-2.556421015
53.933,3.010662685,0.768641109,-2.558025344
53.934,3.016127795,0.770186587,-2.559628654
53.935,3.021592938,0.771739382,-2.561230942
53.936,3.02705806,0.773299525,-2.562832208
53.937,3.032523111,0.774867048,-2.564432448
53.938,3.037988038,0.776441983,-2.566031663
53.939,3.043452786,0.778024362,-2.567629849
53.94,3.048917304,0.779614219,-2.569227005
53.941,3.054381537,0.781211584,-2.570823129
53.942,3.059845432,0.78281649,-2.57241822
53.943,3.065308934,0.784428971,-2.574012276
53.944,3.07077199,0.786049059,-2.575605295
53.945,3.076234544,0.787676788,-2.577197276
53.946,3.081696542,0.78931219,-2.578788216
53.947,3.087157927,0.790955298,-2.580378115
53.948,3.092618645,0.792606147,-2.58196697
53.949,3.09807864,0.794264769,-2.583554779
53.95,3.103537854,0.795931199,-2.585141541
53.951,3.108996233,0.79760547,-2.586727255
53.952,3.114453718,0.799287617,-2.588311918
53.953,3.119910254,0.800977674,-2.589895529
53.954,3.125365781,0.802675675,-2.591478086
53.955,3.130820244,0.804381654,-2.593059587
53.956,3.136273583,0.806095647,-2.594640031
53.957,3.14172574,0.807817688,-2.596219416
53.958,3.147176657,0.809547812,-2.59779774
53.959,3.152626275,0.811286054,-2.599375001
53.96,3.158074534,0.813032449,-2.600951199
53.961,3.163521374,0.814787034,-2.60252633
53.962,3.168966737,0.816549843,-2.604100394
53.963,3.174410561,0.818320913,-2.605673389
53.964,3.179852787,0.820100278,-2.607245313
53.965,3.185293352,0.821887976,-2.608816164
53.966,3.190732197,0.823684043,-2.610385941
53.967,3.19616926,0.825488514,-2.611954642
53.968,3.201604479,0.827301426,-2.613522265
53.969,3.207037791,0.829122817,-2.615088808
53.97,3.212469135,0.830952722,-2.616654271
53.971,3.217898447,0.832791179,-2.61821865
53.972,3.223325665,0.834638226,-2.619781945
53.973,3.228750725,0.836493898,-2.621344154
53.974,3.234173564,0.838358235,-2.622905275
53.975,3.239594117,0.840231272,-2.624465307
53.976,3.24501232,0.842113049,-2.626024247
53.977,3.250428109,0.844003604,-2.627582094
53.978,3.255841418,0.845902973,-2.629138847
53.979,3.261252182,0.847811196,-2.630694503
53.98,3.266660335,0.849728311,-2.632249062
53.981,3.272065812,0.851654356,-2.63380252
53.982,3.277468546,0.853589371,-2.635354878
53.983,3.282868471,0.855533394,-2.636906132
53.984,3.288265519,0.857486464,-2.638456282
53.985,3.293659623,0.859448621,-2.640005325
53.986,3.299050716,0.861419904,-2.64155326
53.987,3.30443873,0.863400352,-2.643100086
53.988,3.309823596,0.865390005,-2.6446458
53.989,3.315205245,0.867388903,-2.646190401
53.99,3.320583609,0.869397086,-2.647733887
53.991,3.325958619,0.871414595,-2.649276257
53.992,3.331330204,0.873441469,-2.650817509
53.993,3.336698295,0.87547775,-2.652357641
53.994,3.342062821,0.877523477,-2.653896651
53.995,3.347423713,0.879578692,-2.655434539
53.996,3.352780898,0.881643436,-2.656971302
53.997,3.358134305,0.88371775,-2.658506938
53.998,3.363483863,0.885801675,-2.660041447
53.999,3.3688295,0.887895253,-2.661574825
54,3.374171143,0.889998526,-2.663107073
54.001,3.37950872,0.892111534,-2.664638187
54.002,3.384842158,0.894234322,-2.666168167
54.003,3.390171382,0.896366929,-2.66769701
54.004,3.395496321,0.8985094,-2.669224715
54.005,3.400816898,0.900661776,-2.670751281
54.006,3.406133041,0.9028241,-2.672276705
54.007,3.411444674,0.904996415,-2.673800986
54.008,3.416751722,0.907178764,-2.675324123
54.009,3.422054109,0.909371189,-2.676846114
54.01,3.427351761,0.911573736,-2.678366956
54.011,3.432644599,0.913786446,-2.679886649
54.012,3.437932549,0.916009363,-2.681405191
54.013,3.443215534,0.918242532,-2.68292258
54.014,3.448493475,0.920485997,-2.684438815
54.015,3.453766296,0.922739801,-2.685953893
54.016,3.459033918,0.925003989,-2.687467814
54.017,3.464296264,0.927278605,-2.688980575
54.018,3.469553254,0.929563694,-2.690492175
54.019,3.47480481,0.931859301,-2.692002612
54.02,3.480050853,0.934165471,-2.693511886
54.021,3.485291302,0.936482249,-2.695019993
54.022,3.490526077,0.93880968,-2.696526932
54.023,3.495755099,0.94114781,-2.698032703
54.024,3.500978287,0.943496684,-2.699537302
54.025,3.506195559,0.945856349,-2.701040729
54.026,3.511406834,0.94822685,-2.702542982
54.027,3.51661203,0.950608233,-2.70404406
54.028,3.521811065,0.953000546,-2.705543959
54.029,3.527003857,0.955403833,-2.70704268
54.03,3.532190322,0.957818142,-2.70854022
54.031,3.537370378,0.96024352,-2.710036578
54.032,3.54254394,0.962680013,-2.711531753
54.033,3.547710926,0.96512767,-2.713025741
54.034,3.55287125,0.967586536,-2.714518543
54.035,3.558024828,0.97005666,-2.716010155
54.036,3.563171574,0.972538089,-2.717500578
54.037,3.568311405,0.975030871,-2.718989808
54.038,3.573444233,0.977535054,-2.720477845
54.039,3.578569973,0.980050686,-2.721964687
54.04,3.583688538,0.982577815,-2.723450332
54.041,3.588799841,0.98511649,-2.724934778
54.042,3.593903796,0.987666759,-2.726418025
54.043,3.599000315,0.990228672,-2.72790007
54.044,3.60408931,0.992802277,-2.729380911
54.045,3.609170692,0.995387622,-2.730860548
54.046,3.614244373,0.997984759,-2.732338978
54.047,3.619310265,1.000593735,-2.733816201
54.048,3.624368277,1.0032146,-2.735292213
54.049,3.62941832,1.005847405,-2.736767014
54.05,3.634460305,1.008492198,-2.738240603
54.051,3.63949414,1.011149031,-2.739712977
54.052,3.644519736,1.013817953,-2.741184135
54.053,3.649537,1.016499014,-2.742654075
54.054,3.654545842,1.019192266,-2.744122796
54.055,3.659546169,1.021897759,-2.745590296
54.056,3.66453789,1.024615543,-2.747056574
54.057,3.669520912,1.02734567,-2.748521627
54.058,3.674495141,1.030088191,-2.749985455
54.059,3.679460486,1.032843157,-2.751448056
54.06,3.684416852,1.035610619,-2.752909428
54.061,3.689364145,1.03839063,-2.754369569
54.062,3.694302272,1.04118324,-2.755828479
54.063,3.699231136,1.043988502,-2.757286155
54.064,3.704150644,1.046806469,-2.758742596
54.065,3.7090607,1.049637191,-2.7601978
54.066,3.713961209,1.052480722,-2.761651765
54.067,3.718852073,1.055337114,-2.763104491
54.068,3.723733197,1.058206419,-2.764555976
54.069,3.728604485,1.061088691,-2.766006217
54.07,3.733465838,1.063983983,-2.767455213
54.071,3.73831716,1.066892347,-2.768902964
